479360.9207048766, 800.0
488217.9050789646, 800.0
483298.231246527, 800.0
508909.78252472554, 810.0
487822.4403251174, 810.0
497262.5521513789, 810.0
493788.6709970815, 820.0
487265.3286512419, 820.0
503890.4477352266, 820.0
456117.12890069047, 830.0
498160.24114599347, 830.0
488163.4782379012, 830.0
517513.44828252087, 840.0
522416.11793447216, 840.0
511619.99764960306, 840.0
533552.1526192324, 850.0
519832.6382358293, 850.0
524540.1512461031, 850.0
496644.95822095836, 860.0
512179.1112024352, 860.0
514625.6011071512, 860.0
517026.63418312377, 870.0
517831.64926787943, 870.0
522234.8752611607, 870.0
539242.6128103334, 880.0
531015.9361161324, 880.0
542186.2755526867, 880.0
497195.26729614654, 890.0
522629.32046546333, 890.0
516628.70793748525, 890.0
540548.9298386483, 900.0
540927.5771530787, 900.0
541721.2902944941, 900.0
558749.5554786102, 910.0
557266.8592880865, 910.0
549927.3214200083, 910.0
529387.9916461543, 920.0
563379.9080944662, 920.0
551207.3072626549, 920.0
547345.3476252046, 930.0
543896.7527024026, 930.0
553796.7102443788, 930.0
555761.2968724656, 940.0
564582.1448333056, 940.0
561104.6110999746, 940.0
562458.5999122473, 950.0
573100.9355178358, 950.0
563931.378478006, 950.0
566522.1334877774, 960.0
563536.401689936, 960.0
570858.3586414864, 960.0
562892.8150165636, 970.0
571386.8329583528, 970.0
580639.5850230283, 970.0
545853.6865954334, 980.0
578390.396387411, 980.0
584482.2178347951, 980.0
564097.9660979471, 990.0
571769.8546552543, 990.0
589803.8975147165, 990.0
572621.8212101329, 1000.0
590075.7125480007, 1000.0
576552.7393305245, 1000.0
648986.9484489165, 1010.0
619807.1502124565, 1010.0
600636.2380047272, 1010.0
621869.3295540395, 1020.0
608725.8540903304, 1020.0
618617.4002903422, 1020.0
579542.2028025723, 1030.0
610648.5812329178, 1030.0
606645.9522457195, 1030.0
632766.3280543959, 1040.0
613863.3506194084, 1040.0
615095.0792428319, 1040.0
611607.8537225081, 1050.0
606489.5877694269, 1050.0
622840.1736249113, 1050.0
612794.2489467092, 1060.0
631572.9964588154, 1060.0
632151.1981534038, 1060.0
618278.4807434148, 1070.0
617750.2468283917, 1070.0
631717.0411100106, 1070.0
643366.4531327011, 1080.0
627525.101715165, 1080.0
637846.1913946889, 1080.0
610385.0846508131, 1090.0
644951.4662103824, 1090.0
648213.7318036486, 1090.0
626645.0058816068, 1100.0
651397.556591619, 1100.0
647844.1343827455, 1100.0
649537.4662161955, 1110.0
655760.4892982511, 1110.0
644092.2548908197, 1110.0
724896.5467045237, 1120.0
670024.1053145075, 1120.0
679753.5143729063, 1120.0
710571.5281404137, 1130.0
647822.7894372583, 1130.0
668232.3431627781, 1130.0
656005.9010641787, 1140.0
667654.0584930271, 1140.0
666109.632764494, 1140.0
693669.2712382588, 1150.0
675301.9194698738, 1150.0
687064.8682874402, 1150.0
657920.0992179749, 1160.0
668484.0774951247, 1160.0
676779.4288832762, 1160.0
673240.7745966114, 1170.0
713919.4634861527, 1170.0
693742.5578986865, 1170.0
696516.374153443, 1180.0
685403.8882764172, 1180.0
688025.1075187507, 1180.0
715947.5270438518, 1190.0
700854.8307428566, 1190.0
707051.5212505378, 1190.0
695898.487555907, 1200.0
695152.7947596596, 1200.0
698922.7555348146, 1200.0
702991.5986936695, 1210.0
707826.436822143, 1210.0
709443.6792606008, 1210.0
674891.4583631936, 1220.0
722847.8751741882, 1220.0
720161.7636180762, 1220.0
704582.8740030004, 1230.0
725508.2225863802, 1230.0
709960.086980467, 1230.0
793328.9479736176, 1240.0
728612.1098182193, 1240.0
731826.0772207412, 1240.0
751920.8008718117, 1250.0
736406.743080938, 1250.0
732605.3624996534, 1250.0
725447.9104487735, 1260.0
742812.2960802332, 1260.0
739519.5997923957, 1260.0
745971.9487190653, 1270.0
732302.333632111, 1270.0
741853.6897872592, 1270.0
700351.388382352, 1280.0
737125.2054128867, 1280.0
743920.6545705477, 1280.0
732018.92274104, 1290.0
772976.3934452254, 1290.0
745805.0239227213, 1290.0
785245.0017454178, 1300.0
761710.3069423987, 1300.0
765482.0951454967, 1300.0
770785.966632323, 1310.0
754129.0723205699, 1310.0
761236.698386395, 1310.0
718774.4363409873, 1320.0
773772.1148574173, 1320.0
760881.3822464934, 1320.0
769779.283300823, 1330.0
769856.779173157, 1330.0
775584.0781498203, 1330.0
816576.6385493025, 1340.0
762912.2315039133, 1340.0
778419.4449574715, 1340.0
775357.3476642261, 1350.0
752665.595358397, 1350.0
785161.1999871265, 1350.0
779227.9238253501, 1360.0
785914.4165344932, 1360.0
802351.496944637, 1360.0
710927.4893939882, 1370.0
755265.4650253913, 1370.0
777169.1618893418, 1370.0
805923.3200309102, 1380.0
791989.0170578106, 1380.0
783320.7710293158, 1380.0
887395.1503398311, 1390.0
833411.7168415806, 1390.0
821144.534857883, 1390.0
865230.3747210199, 1400.0
796302.7566392754, 1400.0
819521.4919231371, 1400.0
800270.552064971, 1410.0
803446.8899779092, 1410.0
817048.722051001, 1410.0
776932.8662695298, 1420.0
813981.5524424501, 1420.0
825202.6825350436, 1420.0
800930.5523763582, 1430.0
799355.7062291784, 1430.0
814126.3777816788, 1430.0
877568.8270629891, 1440.0
839753.5160553601, 1440.0
825345.9887698757, 1440.0
895876.4558274559, 1450.0
855356.8774494551, 1450.0
851616.2884337434, 1450.0
848673.983101345, 1460.0
844806.6625819539, 1460.0
859774.3124867519, 1460.0
785602.9764193333, 1470.0
817109.1277233063, 1470.0
847425.7837086131, 1470.0
831044.500821696, 1480.0
834795.723427858, 1480.0
